Date,Location,Temperature,Humidity,Rainfall,Wind_Speed,Pressure
2019-09-05,Tokyo,27.32,47.61,0.0,5.71,1012.06
2022-11-09,London,10.96,82.46,10.4,0.5,1022.31
2018-10-11,Chicago,12.67,67.45,0.0,3.55,1020.36
2021-11-22,Cairo,19.29,43.42,27.09,0.78,1011.82
2018-06-14,Cairo,24.82,38.88,0.0,14.63,1014.23
2022-11-13,Singapore,28.9,87.28,0.57,3.32,1019.92
2020-11-04,Toronto,5.45,75.55,0.0,10.22,1014.26
2018-11-09,London,9.89,71.2,0.0,2.65,1019.14
2022-04-05,Cairo,24.45,32.6,0.0,1.78,1037.03
2019-10-09,Toronto,7.71,72.32,0.0,5.3,1015.65
2020-09-20,Chicago,13.59,63.25,0.0,9.18,1008.02
2020-07-12,Mumbai,36.8,62.64,0.0,3.67,1004.16
2020-05-16,London,12.73,74.28,0.0,5.35,1018.91
2022-08-27,Chicago,16.68,61.17,6.45,3.6,998.99
2022-04-24,Chicago,15.27,55.22,0.0,1.85,1005.28
2018-07-25,Cairo,26.18,39.35,3.28,0.51,1007.47
2019-06-28,Singapore,32.09,72.18,0.0,2.58,1006.56
2020-07-01,Sydney,23.4,61.17,0.0,8.14,1018.6
2022-03-31,Cairo,19.59,48.79,0.0,9.34,1000.99
2022-12-17,Singapore,19.55,97.4,0.0,11.49,1013.64
2022-01-16,Sydney,12.48,68.24,0.0,6.88,1027.33
2019-11-30,Singapore,30.29,76.49,0.0,26.41,1010.32
2020-11-02,Paris,13.12,72.46,0.0,5.39,1012.98
2018-05-12,Paris,13.65,70.61,0.0,17.47,1006.15
2022-07-09,Paris,18.55,64.02,0.0,1.45,1002.76
2020-11-22,Cairo,18.82,53.65,0.0,3.55,1021.06
2021-12-30,Cairo,15.58,54.13,0.0,10.03,1008.22
2018-11-17,New York,6.22,72.75,0.0,20.88,1008.23
2019-07-30,Tokyo,31.14,47.65,0.0,1.26,1016.53
2019-08-18,London,16.9,68.96,0.0,5.83,1007.88
2021-07-15,Sydney,25.6,52.51,0.0,10.45,1010.71
2018-01-07,Tokyo,4.17,91.94,7.09,3.51,1004.52
2022-08-01,Paris,18.35,61.18,0.0,3.78,1013.17
2020-11-26,Singapore,26.56,90.5,0.0,7.13,1004.86
2019-12-19,Chicago,-7.38,82.68,0.0,7.73,998.29
2021-05-21,Sydney,24.01,60.01,0.0,2.71,1020.84
2020-11-27,Toronto,-1.68,90.68,0.0,7.12,1007.27
2022-06-21,Cairo,35.84,22.18,2.43,9.02,1018.61
2018-03-12,Chicago,-1.2,78.71,0.0,3.58,1007.39
2021-12-21,Toronto,-6.55,89.82,0.0,9.68,1017.05
2022-03-19,London,8.52,83.55,0.0,6.09,1005.73
2022-05-15,Tokyo,18.48,70.63,0.0,11.07,1011.78
2022-11-18,London,7.31,85.44,30.62,0.79,1034.14
2022-10-23,Sydney,23.03,62.83,0.0,13.08,1023.57
2018-03-05,New York,1.79,76.58,0.0,1.85,1014.38
2018-08-01,Toronto,23.49,51.64,0.0,5.68,1005.56
2019-04-26,Sydney,19.61,61.76,0.0,20.69,1014.02
2021-06-16,Paris,23.45,60.97,0.0,4.22,1020.46
2020-06-13,Sydney,29.84,56.14,0.0,5.4,1032.68
2018-12-02,Cairo,18.33,47.46,5.63,2.77,1012.48
2018-02-17,Chicago,-3.06,88.74,0.0,8.56,1008.51
2018-02-09,Chicago,-3.66,83.84,14.3,29.0,1011.71
2021-06-05,Chicago,18.98,55.54,0.0,3.87,1010.65
2020-04-04,Paris,10.6,75.52,0.0,13.08,1003.33
2018-07-24,Chicago,25.53,40.82,1.96,3.08,1015.91
2021-08-20,Tokyo,24.82,60.61,0.0,5.78,1006.58
2018-04-14,Toronto,9.11,78.22,0.0,2.41,1020.02
2021-01-28,Mumbai,21.72,79.44,0.0,8.98,1007.01
2022-04-07,Singapore,27.73,85.64,0.0,7.0,1003.33
2021-05-22,Cairo,29.81,32.96,0.0,0.75,1024.65
2018-10-31,New York,5.33,74.08,0.0,10.16,1027.09
2020-12-07,Cairo,19.78,44.23,0.0,12.57,1015.97
2021-02-08,Cairo,12.7,57.83,0.0,1.18,1012.65
2018-11-03,London,9.81,80.98,16.39,2.39,1021.56
2018-11-30,Toronto,3.84,73.68,0.0,18.93,1013.44
2021-06-27,Chicago,21.15,51.74,0.0,3.86,1029.95
2022-01-14,Toronto,-4.82,89.51,0.0,6.25,1031.99
2018-11-17,London,8.25,78.89,0.0,7.37,1024.92
2022-03-13,Tokyo,6.78,75.15,3.45,11.6,999.27
2018-08-11,Sydney,26.57,59.93,0.0,1.3,1015.02
2019-05-25,Tokyo,21.69,65.36,0.0,16.17,1016.39
2021-04-15,Toronto,8.52,76.97,3.56,21.15,1008.79
2021-07-19,Chicago,27.27,49.7,0.0,6.95,1001.23
2019-10-10,Chicago,9.11,62.68,0.0,6.84,1011.96
2022-04-13,Tokyo,17.67,71.42,0.0,8.08,1021.89
2018-10-14,Sydney,16.0,68.18,0.0,3.27,1012.56
2021-10-17,London,6.25,81.13,0.0,10.52,1006.45
2019-07-03,New York,29.82,46.03,0.0,1.23,1012.44
2018-07-22,Cairo,30.7,48.56,0.0,9.76,1021.64
2021-05-26,Sydney,25.59,61.57,0.0,4.85,1023.88
2022-01-26,Paris,-1.99,79.76,0.0,8.2,1013.92
2022-11-14,Chicago,5.82,69.83,0.0,2.15,1035.91
2018-08-21,London,22.72,64.05,0.0,5.56,1025.8
2020-01-08,London,6.3,81.65,0.0,4.69,1014.65
2020-11-20,Tokyo,10.68,76.51,0.0,7.96,1020.64
2022-01-05,Paris,3.63,75.73,0.0,8.24,1025.66
2018-08-05,Tokyo,25.43,71.7,0.0,8.79,1006.04
2019-04-14,Chicago,8.43,69.69,0.0,6.79,1000.78
2018-03-14,Tokyo,15.12,65.96,0.0,19.66,1003.9
2022-09-03,Mumbai,32.34,74.78,0.0,6.59,1014.89
2022-08-14,Singapore,28.63,91.68,19.65,1.99,1006.09
2018-03-04,Toronto,-8.34,97.12,22.39,3.35,1018.15
2018-05-09,Singapore,29.38,88.4,0.0,3.53,1021.65
2020-12-10,Toronto,-5.16,88.01,2.35,22.9,1015.12
2022-05-19,Paris,20.75,63.09,0.0,4.27,1022.63
2019-05-13,Cairo,23.83,27.99,0.0,0.5,1021.02
2021-11-04,Chicago,4.7,77.1,0.0,22.95,996.78
2018-08-18,New York,26.5,50.98,0.0,1.77,998.7
2022-09-03,Toronto,15.96,66.71,0.0,5.95,1004.28
2018-05-10,Toronto,13.39,63.49,0.0,0.81,1017.42
2021-08-20,Tokyo,25.41,58.25,0.0,4.78,1008.08
2020-01-01,Singapore,22.41,87.17,0.0,4.31,1006.16
2020-05-23,Paris,15.54,71.91,0.0,7.84,1012.24
2019-06-10,London,14.03,62.56,0.0,13.71,1015.83
2018-08-03,Chicago,23.26,44.3,0.0,1.23,1008.04
2018-01-17,Mumbai,26.86,89.55,0.0,2.18,1009.1
2021-07-28,Tokyo,29.59,54.28,0.0,7.46,1028.71
2021-04-02,Toronto,10.5,67.04,13.33,4.99,999.54
2020-08-04,Singapore,29.14,76.97,0.0,17.59,993.06
2019-10-10,Mumbai,28.12,75.56,0.0,11.22,1001.28
2019-03-09,Sydney,12.69,73.29,18.18,2.93,1030.32
2021-01-05,Toronto,-2.7,85.02,1.8,2.52,1011.61
2022-08-19,Tokyo,22.4,65.53,0.0,6.62,1007.35
2020-01-01,Cairo,11.42,54.45,25.78,2.26,1016.5
2018-12-18,Toronto,-3.77,79.66,0.0,2.37,1023.43
2018-06-28,Mumbai,29.16,78.97,0.0,2.17,1012.35
2019-06-05,Mumbai,26.16,80.36,0.0,4.85,1013.23
2022-02-09,Paris,-4.98,99.56,0.0,10.59,1025.76
2022-07-26,Tokyo,29.13,59.88,0.0,3.87,1018.63
2018-07-26,Singapore,28.03,81.1,12.87,22.44,1001.92
2020-07-13,Toronto,26.49,58.55,0.0,1.57,1010.79
2021-04-25,Tokyo,17.44,65.58,0.0,13.46,1018.72
2020-01-26,Toronto,-7.4,94.27,0.0,4.24,1014.6
2018-09-28,Mumbai,33.51,63.1,10.2,12.29,1017.59
2019-12-18,Toronto,-5.05,89.72,3.72,8.0,1008.81
2018-07-24,New York,17.81,64.58,0.0,7.35,1013.04
2018-06-08,Singapore,31.62,75.8,0.0,16.85,1008.09
2021-12-07,Chicago,-0.58,86.73,0.0,9.46,1015.95
2019-10-17,New York,10.77,58.72,0.0,2.16,1009.8
2022-05-16,Singapore,29.32,85.15,0.0,19.04,1006.21
2018-12-31,Mumbai,23.23,91.52,3.14,18.74,1007.73
2020-07-23,Singapore,30.51,84.71,0.0,5.83,995.54
2018-10-10,Toronto,10.24,69.81,0.0,1.08,1016.74
2019-02-16,New York,2.07,70.9,0.0,3.91,1016.29
2018-04-17,Singapore,30.44,84.43,0.0,2.3,991.29
2018-08-06,Paris,23.02,47.63,0.0,7.85,1025.08
2018-04-13,Singapore,32.41,78.22,0.0,20.57,1000.2
2019-04-04,Mumbai,24.92,81.65,0.0,9.3,1001.24
2020-05-07,Chicago,10.97,74.6,0.0,6.28,1010.12
2022-12-04,Sydney,16.05,68.66,0.0,5.69,1013.46
2020-07-19,Mumbai,29.35,77.92,20.8,2.69,1016.22
2022-04-29,Sydney,21.48,59.94,0.0,6.3,1018.37
2021-10-03,New York,15.78,58.34,50.39,6.74,1032.77
2020-04-05,Toronto,2.62,88.69,4.81,11.36,1018.33
2019-01-25,Cairo,12.82,62.02,0.0,8.23,1013.81
2020-01-08,Singapore,22.24,88.81,1.57,9.09,1006.42
2022-06-09,Chicago,23.93,54.4,1.88,5.27,1021.47
2022-06-16,Sydney,27.41,56.2,5.88,4.39,1009.94
2020-08-13,London,16.86,66.54,0.0,7.59,1021.75
2021-09-04,Paris,18.17,67.57,0.0,2.21,1012.97
2022-06-02,Mumbai,33.94,76.58,0.0,5.21,1017.1
2019-12-10,Cairo,16.74,52.62,0.0,7.8,1017.21
2022-11-30,Tokyo,9.75,77.62,0.0,6.05,1022.1
2018-09-21,Cairo,29.32,30.65,0.0,10.43,1017.31
2020-11-11,Tokyo,12.88,65.77,0.0,11.24,1027.32
2020-07-28,Singapore,29.01,85.21,0.0,5.56,1010.61
2020-06-12,London,17.42,62.7,0.0,10.68,1007.45
2022-01-02,Paris,3.83,77.4,0.0,8.04,1011.36
2018-02-26,Singapore,29.32,75.08,17.16,9.9,1009.87
2019-08-27,Toronto,21.74,49.46,0.0,12.51,1021.97
2021-07-02,Cairo,32.48,37.84,0.0,2.72,1018.56
2019-01-10,Sydney,5.51,82.13,11.79,6.07,1014.96
2022-04-06,Tokyo,14.49,72.32,0.0,12.26,1004.1
2019-02-25,Mumbai,25.73,92.76,0.0,5.4,1010.11
2019-04-04,Sydney,18.62,66.16,0.0,13.35,1015.79
2019-01-09,New York,-8.26,89.87,3.36,6.54,1004.24
2018-09-19,London,12.8,89.17,0.0,20.88,1009.5
2020-08-12,Sydney,23.15,52.39,0.0,6.59,1011.43
2018-06-09,Toronto,19.52,54.26,0.0,6.67,1017.56
2020-04-03,Toronto,5.14,74.23,0.0,5.95,1015.91
2018-04-24,Sydney,15.72,79.05,0.0,10.1,1018.36
2018-07-26,Chicago,27.53,41.51,0.0,4.12,1012.41
2018-12-21,Tokyo,3.62,82.01,0.0,6.02,1008.96
2018-02-27,Mumbai,25.55,78.95,0.0,0.94,1006.91
2018-04-15,New York,11.37,64.03,0.0,11.48,1013.06
2020-10-13,Toronto,9.3,71.91,0.0,7.99,1026.42
2021-03-06,Sydney,16.87,67.3,0.0,3.52,1009.98
2022-05-10,Toronto,9.99,70.78,0.0,2.21,1009.11
2021-09-28,New York,19.51,55.05,2.81,34.55,1018.2
2020-04-04,Tokyo,12.65,73.24,0.0,13.71,1008.41
2018-06-25,New York,23.26,50.63,0.0,4.04,1018.66
2021-08-12,Cairo,30.66,32.74,0.0,2.34,1010.53
2022-07-28,New York,30.57,40.49,0.0,3.45,1031.29
2018-02-12,Mumbai,22.7,86.81,9.35,1.71,1007.68
2021-10-12,Toronto,11.03,68.9,0.0,7.22,1010.75
2021-06-25,Paris,23.98,60.84,0.0,13.64,1010.34
2021-09-02,Cairo,30.04,42.05,16.69,4.91,1024.8
2018-01-05,Tokyo,2.28,92.93,0.0,18.08,989.36
2021-12-30,Toronto,-6.62,79.77,67.88,3.55,1015.63
2020-09-06,Singapore,30.73,93.51,15.95,8.99,1000.61
2018-03-04,Paris,6.11,80.34,0.0,7.02,1015.02
2019-08-12,London,20.65,56.87,0.0,3.58,1036.65
2022-09-11,Sydney,16.33,75.66,0.0,4.9,1007.03
2022-11-09,Toronto,0.78,74.28,0.0,0.51,1023.03
2021-06-30,New York,26.25,50.99,0.0,4.06,1022.22
2021-10-15,Chicago,5.34,82.92,0.0,14.25,1013.33
2022-12-27,Mumbai,24.72,79.82,0.96,15.74,992.56
2022-03-08,Sydney,15.74,69.59,0.0,12.8,1008.33
2021-08-06,Mumbai,27.8,81.04,0.0,2.22,1001.28
2022-10-19,Chicago,13.54,61.93,0.0,9.46,1011.81
2019-11-13,New York,7.81,72.82,0.0,5.8,1008.2
2021-05-21,Cairo,31.77,27.72,0.0,4.26,1007.75
2019-07-01,Singapore,33.01,84.02,22.14,6.36,1011.19
2019-12-12,Chicago,-6.53,97.8,0.0,4.77,1017.44
2018-12-09,Sydney,9.31,77.7,7.42,16.53,1008.11
2018-10-11,Toronto,9.48,70.87,0.0,10.98,1010.26
2022-11-07,Cairo,17.07,48.01,0.0,4.91,1005.65
2019-03-09,Chicago,-1.2,79.67,0.0,4.18,996.73
2021-09-24,Cairo,26.96,37.25,0.0,8.4,1035.08
2019-05-09,New York,22.55,49.74,2.11,6.6,1005.94
2019-06-01,Toronto,16.17,58.6,0.0,9.37,1008.12
2022-12-17,Singapore,23.92,88.29,0.0,12.55,996.06
2021-09-23,Tokyo,21.24,61.76,0.0,4.59,992.62
2020-05-15,London,14.86,66.64,0.0,4.11,1018.04
2022-10-07,Paris,11.47,66.46,0.0,9.83,1019.62
2019-03-15,Toronto,0.35,81.31,0.0,6.27,1011.09
2021-04-26,New York,13.07,65.35,0.0,16.34,1012.44
2022-01-15,Singapore,22.08,74.66,0.0,10.11,1010.92
2019-06-05,Paris,21.19,60.03,0.0,9.15,1009.16
2021-08-14,London,17.98,68.48,0.0,4.2,1019.1
2020-09-13,Tokyo,24.92,58.92,0.0,4.37,1011.41
2019-01-27,Cairo,17.15,55.98,0.0,5.9,1010.58
2019-08-12,Chicago,22.73,56.84,21.21,1.51,1001.46
2019-03-18,Mumbai,19.3,95.51,0.0,9.56,1007.54
2018-06-21,Sydney,23.74,55.27,0.0,16.15,1007.4
2022-10-28,London,1.72,91.55,14.34,13.2,1014.07
2020-11-02,Singapore,31.64,77.12,0.0,7.6,1026.13
2018-11-14,Cairo,17.21,48.28,0.0,21.0,1004.71
2022-05-28,London,17.65,67.84,0.0,11.45,1023.98
2018-07-26,Mumbai,28.68,71.36,0.0,14.15,994.47
2020-08-23,Mumbai,28.43,76.47,0.0,8.38,1010.28
2021-11-05,Sydney,16.48,73.42,0.0,12.3,1010.97
2018-01-30,Tokyo,5.58,81.13,0.0,14.8,1007.28
2021-07-01,Chicago,24.68,47.17,0.0,12.07,1024.26
2021-12-06,London,4.92,81.9,0.0,6.44,1013.4
2021-06-25,Mumbai,35.9,74.34,0.0,2.58,1006.32
2019-11-20,Sydney,11.44,77.93,2.22,16.02,1025.18
2018-12-13,New York,1.47,73.41,0.0,1.51,1011.28
2019-08-25,Cairo,31.32,22.31,0.0,8.09,1013.22
2018-08-26,Paris,20.73,61.33,3.17,0.83,1023.1
2018-01-20,Chicago,-11.8,84.94,0.0,27.69,1012.36
2022-08-31,New York,22.13,63.32,0.0,4.52,1017.61
2018-10-29,Mumbai,29.73,78.98,6.39,5.24,1019.04
2021-11-23,Sydney,11.83,71.55,0.0,7.82,1017.15
2022-05-16,Toronto,17.66,65.09,0.0,12.72,997.67
2018-04-14,Paris,13.77,63.81,0.0,6.03,1025.48
2022-05-14,Tokyo,21.75,58.9,0.0,10.16,1008.99
2021-10-20,Paris,13.7,70.06,0.0,3.07,1007.98
2020-03-11,Singapore,26.5,87.97,0.0,8.27,1004.53
2019-01-14,Cairo,12.22,64.01,0.0,6.73,1010.68
2021-07-14,Mumbai,32.73,70.26,0.0,13.89,1016.18
2022-01-24,Cairo,15.78,56.94,0.0,12.08,1027.9
2022-05-15,London,17.99,67.05,0.0,3.21,1017.14
2021-04-12,New York,12.13,67.83,0.0,10.94,1019.11
2018-10-10,Chicago,11.58,64.41,0.0,2.49,1006.81
2019-01-19,Toronto,-8.66,89.03,0.0,5.22,1042.05
2021-01-31,Tokyo,-2.61,84.59,0.0,6.01,1014.78
2020-04-01,New York,9.97,71.65,0.0,10.36,1009.63
2022-08-23,Chicago,23.07,44.31,0.0,9.06,1012.08
2022-09-08,Chicago,19.37,47.1,0.0,5.43,1010.27
2022-07-15,New York,29.63,45.26,0.0,2.79,1028.23
2019-06-09,Singapore,27.48,75.26,0.0,4.03,1018.51
2018-12-19,London,7.48,71.07,0.0,4.81,1020.93
2019-04-17,Toronto,4.59,79.17,0.0,11.41,1013.61
2020-04-07,Cairo,20.63,51.13,0.0,4.18,1011.56
2021-01-14,Mumbai,27.96,72.66,0.0,6.72,996.91
2018-06-11,Sydney,27.82,52.77,0.0,5.18,1021.89
2019-03-04,Chicago,-3.36,87.98,0.0,1.07,1019.63
2022-10-16,Paris,13.04,73.57,0.0,10.44,1009.57
2018-01-14,Toronto,-4.53,85.82,0.0,4.51,1020.34
2022-09-21,New York,20.12,59.27,0.0,5.16,1024.58
2022-06-09,Tokyo,29.71,52.27,0.0,3.63,1023.75
2022-07-10,Paris,25.51,58.71,0.0,0.6,1017.71
2018-07-25,Chicago,27.12,37.59,0.0,9.22,1003.85
2018-05-26,Cairo,29.64,38.55,0.0,6.0,1011.9
2019-02-05,London,-0.94,87.96,0.0,19.36,1021.55
2019-10-27,Singapore,32.36,81.79,0.0,4.02,1012.63
2019-03-04,Mumbai,23.16,91.16,0.0,3.72,991.29
2021-01-13,Tokyo,4.01,80.24,0.0,8.15,1013.05
2019-12-22,Chicago,-0.95,77.3,11.36,3.73,1011.98
2020-12-25,Singapore,24.68,90.41,3.29,21.22,998.19
2020-06-19,Chicago,22.62,56.37,0.0,11.99,1003.96
2020-11-13,Cairo,19.8,54.89,0.0,1.17,1002.6
2019-05-24,Tokyo,19.93,62.6,0.0,2.33,1002.49
2021-11-15,New York,4.43,69.84,0.0,16.73,1010.14
2018-05-16,Chicago,18.7,50.63,0.0,1.66,1003.36
2019-09-28,Cairo,22.5,42.44,0.0,13.63,1011.85
2022-11-19,Mumbai,25.71,80.14,0.0,7.24,993.61
2020-02-24,Mumbai,23.16,93.15,0.0,3.56,994.83
2022-11-26,London,2.0,87.6,0.0,7.01,1007.69
2021-12-29,Cairo,13.4,60.77,0.0,14.99,1008.0
2018-02-22,Mumbai,19.82,98.48,0.0,10.06,1017.16
2021-10-01,Toronto,18.15,57.1,0.0,7.76,1008.49
2018-01-26,New York,-4.05,79.03,0.0,5.19,1016.89
2019-10-16,Cairo,26.07,40.16,1.07,2.64,1003.93
2021-07-02,Paris,25.52,58.3,0.0,25.54,1006.99
2022-07-30,London,16.65,69.38,0.0,3.24,1019.94
2020-09-10,New York,24.22,48.52,0.0,6.23,1015.93
2022-01-08,Singapore,30.06,87.65,0.0,8.65,1007.89
2018-12-13,Mumbai,21.35,81.55,0.0,3.64,1000.11
2022-09-28,Chicago,18.96,43.63,0.0,3.36,1015.37
2021-02-17,Singapore,19.82,91.67,0.0,15.2,1002.23
2018-09-07,Tokyo,20.65,56.25,11.5,3.1,1021.77
2020-06-20,Chicago,25.33,48.88,0.0,6.56,996.79
2019-10-07,Toronto,17.58,66.6,0.0,5.4,1021.57
2021-01-28,New York,-10.2,99.21,0.0,1.65,1001.01
2019-08-27,Tokyo,28.89,55.25,0.0,13.49,1005.8
2021-08-12,Cairo,27.45,40.02,0.0,9.76,1019.36
2018-01-02,Sydney,11.85,82.96,12.17,15.46,1012.98
2021-01-08,New York,-0.99,82.43,0.0,13.54,1017.78
2022-03-28,Sydney,13.35,75.82,0.0,3.35,1010.82
2022-01-05,London,0.81,85.92,0.0,7.26,1026.27
2019-06-08,Tokyo,23.39,51.68,0.0,2.94,1000.03
2020-02-03,Toronto,-5.84,93.32,0.0,1.03,1008.97
2019-03-11,Singapore,26.9,82.59,2.87,9.85,1002.19
2018-08-15,Sydney,25.6,56.89,0.0,16.12,1006.16
2022-01-29,Toronto,-7.97,93.63,0.0,23.76,1013.52
2019-11-03,Toronto,5.59,73.08,0.0,8.41,1028.63
2018-09-12,Singapore,28.45,84.15,0.0,6.11,1014.13
2022-10-26,Cairo,25.44,39.39,0.0,3.34,1023.93
2020-07-06,London,16.53,76.73,8.46,18.02,1006.71
2022-06-06,Tokyo,21.97,60.47,0.0,1.77,1012.01
2020-06-08,Chicago,25.41,53.12,0.0,2.73,1020.09
2018-10-01,Chicago,13.12,68.84,0.0,3.15,1000.26
2020-06-02,Tokyo,17.49,65.7,0.0,3.11,1008.19
2021-12-05,New York,2.57,75.35,0.0,5.24,1005.61
2018-02-16,Singapore,24.61,92.93,0.0,36.51,1000.81
2019-11-09,Mumbai,25.8,80.87,0.0,12.44,1012.91
2019-09-03,London,19.68,63.45,0.0,4.99,1017.81
2019-01-05,Singapore,25.88,92.39,2.05,6.65,1000.4
2022-10-28,Sydney,16.66,72.89,0.0,25.22,1030.9
2018-01-29,Tokyo,4.21,82.85,26.48,1.18,1034.71
2019-11-01,Cairo,21.79,47.12,0.0,13.79,1002.25
2020-02-21,New York,0.49,78.19,0.0,4.84,1016.09
2020-03-25,Sydney,13.56,74.67,0.0,9.12,1026.47
2019-04-29,Sydney,17.66,62.71,0.0,4.81,1012.38
2019-02-22,London,6.66,76.32,6.75,8.01,1013.09
2022-05-13,Mumbai,29.52,75.9,0.0,8.13,998.77
2020-07-10,Tokyo,26.12,55.96,0.0,5.85,1010.9
2018-10-06,Mumbai,28.77,74.88,0.0,10.36,1014.07
2020-03-27,Paris,9.15,77.61,0.0,3.18,997.55
2018-05-06,Singapore,28.82,88.68,8.65,2.32,1012.39
2018-06-14,Singapore,32.67,80.4,2.25,29.12,1003.32
2022-01-04,Paris,-0.67,81.97,1.32,1.69,1010.59
2019-03-20,Toronto,-0.23,78.05,0.0,7.93,1012.28
2018-11-27,Cairo,19.65,46.49,0.0,9.46,1011.87
2020-09-09,Tokyo,22.56,58.77,0.0,16.85,1015.18
2021-10-12,Chicago,19.84,57.83,0.0,8.02,1000.3
2020-10-12,Tokyo,17.0,67.65,0.0,5.83,1009.47
2021-10-15,Paris,15.3,65.37,0.0,3.94,1013.8
2022-07-05,Singapore,31.16,68.11,0.0,8.07,996.83
2022-12-26,Chicago,-6.61,96.43,37.46,5.8,1017.23
2020-02-25,Toronto,-4.39,83.58,0.0,4.81,999.13
2019-11-05,Cairo,19.18,45.71,0.0,10.16,1023.71
2021-03-16,Mumbai,24.12,85.91,15.84,1.74,1008.91
2020-10-22,New York,9.36,66.86,0.0,5.0,1021.36
2018-05-17,Sydney,25.38,51.03,0.0,9.81,1023.93
2022-08-26,Singapore,31.28,71.39,0.0,15.39,1010.66
2020-07-19,Chicago,22.11,54.4,0.0,5.19,1014.97
2022-10-14,Chicago,10.57,64.38,0.0,5.31,1006.88
2018-03-10,London,3.79,86.04,18.52,2.34,1014.23
2018-11-08,Tokyo,10.81,66.08,0.0,9.81,1013.15
2018-09-01,Chicago,20.85,52.32,0.0,15.84,1015.73
2021-07-23,Mumbai,35.4,71.18,0.0,6.46,1005.08
2022-01-04,New York,-7.13,97.33,0.0,5.1,1008.94
2020-11-26,New York,1.74,73.21,0.0,1.28,1017.61
2020-06-15,New York,24.46,50.97,0.0,12.73,1007.98
2018-11-13,Toronto,3.07,74.93,0.0,6.69,1009.97
2019-06-16,Cairo,30.47,42.56,0.0,10.95,1018.52
2018-11-11,Mumbai,23.28,72.54,0.0,1.63,1005.19
2018-04-08,Cairo,20.74,49.19,0.0,8.12,1019.76
2020-01-15,Toronto,-5.12,85.54,36.88,7.36,1017.5
2021-03-17,Sydney,14.97,71.76,0.0,22.07,1004.55
2020-02-26,New York,1.71,78.88,14.61,16.11,1001.83
2022-12-03,Tokyo,5.16,82.84,45.2,18.07,1010.43
2022-10-06,Paris,10.51,78.71,0.0,12.04,1028.23
2022-08-20,Mumbai,25.09,81.4,0.0,9.11,1001.62
2022-01-11,Chicago,-5.24,93.78,0.0,3.29,1013.55
2022-12-06,Sydney,18.87,68.21,0.0,7.26,1018.78
2022-06-14,Mumbai,36.34,68.1,0.0,3.23,998.73
2022-06-06,Mumbai,29.66,76.82,10.76,3.74,1012.01
2022-09-03,Paris,19.66,63.26,0.0,0.88,1010.13
2021-05-28,Sydney,22.27,61.76,0.0,6.79,1016.58
2020-05-29,New York,24.75,50.36,0.0,2.23,1021.58
2020-12-28,Toronto,-4.47,88.59,0.0,11.69,1010.16
2020-09-07,Toronto,25.77,48.99,0.0,13.89,1020.54
2021-04-19,Singapore,27.04,90.58,0.0,7.58,1008.09
2019-10-16,Cairo,26.79,36.55,0.0,9.5,1005.24
2018-11-10,Tokyo,10.23,77.53,0.0,7.27,1009.53
2022-11-25,Mumbai,25.94,86.76,8.06,9.75,1012.79
2019-10-11,Toronto,10.47,74.2,0.0,4.1,1006.99
2020-09-16,Singapore,26.33,86.5,0.0,11.7,1010.84
2018-02-18,Singapore,27.52,87.89,42.49,11.88,1012.7
2020-08-10,Paris,21.03,61.26,0.0,2.16,1020.97
2021-11-14,Chicago,2.44,77.95,0.0,6.1,1012.44
2020-12-13,London,8.54,81.95,0.0,11.26,1016.16
2020-11-13,Sydney,13.44,73.67,0.0,18.94,1015.15
2020-12-27,New York,3.04,79.6,0.0,2.9,1011.44
2019-10-18,Sydney,16.81,72.44,0.0,6.81,1003.94
2022-01-10,Cairo,10.88,60.65,0.0,1.41,1018.01
2018-07-19,Paris,29.06,49.38,0.0,16.3,1015.05
2020-12-28,Paris,-0.48,93.34,0.0,12.07,1019.3
2020-10-10,Mumbai,32.38,75.6,28.13,0.52,991.9
2018-09-24,Tokyo,24.15,56.24,0.0,14.98,997.56
2021-05-23,Sydney,28.25,65.18,0.0,6.54,999.87
2019-05-30,London,16.62,72.08,0.0,2.59,1014.98
2018-01-31,Tokyo,3.44,83.0,0.0,12.37,1006.45
2021-04-06,London,7.76,75.02,0.0,0.51,997.87
2019-06-26,Sydney,23.48,63.15,58.35,2.13,1010.51
2018-11-05,Sydney,20.18,64.81,0.0,5.91,1017.74
2018-09-04,Tokyo,29.03,55.19,0.0,11.5,997.38
2019-04-01,Chicago,8.13,70.5,0.0,9.03,1002.32
2020-04-26,Sydney,23.33,71.07,0.0,8.62,1023.64
2020-03-11,Tokyo,1.15,90.41,16.67,10.04,1005.11
2022-02-15,Tokyo,4.78,77.42,0.0,3.65,1015.87
2021-10-18,Chicago,9.98,66.45,0.0,15.83,1015.7
2021-05-28,Mumbai,29.83,79.66,0.0,17.72,996.94
2022-02-05,London,5.56,78.29,16.63,6.41,1009.57
2019-02-07,Mumbai,19.12,88.61,12.6,2.14,1011.15
2021-07-14,Tokyo,26.92,55.03,0.0,9.03,1014.43
2019-09-13,Toronto,17.87,48.94,0.0,3.89,1007.34
2018-05-06,Sydney,18.86,62.83,0.0,13.81,1015.29
2018-11-06,Mumbai,29.61,85.5,0.0,6.17,1008.76
2022-08-12,Sydney,27.34,64.65,0.0,6.69,1013.48
2020-07-12,Toronto,20.07,47.19,0.0,28.07,1019.14
2019-08-02,Paris,18.04,58.33,0.0,9.94,1021.26
